0.000000, 0.200000, 0.000000, 0.000000, -0.000061, 0.000002, 0.377057, 0.000000, 0.000005, 0.000005, 0.000005, 0.000005, 0  
-0.000000, 0.199918, -0.000000, 0.000000, 0.018369, -0.004083, 0.353362, 0.000000, -0.001720, -0.001720, -0.001720, -0.001720, 0  
0.000000, 0.234675, -0.000000, -0.000000, 0.504955, -0.756824, 0.610316, -0.000000, 0.730010, 0.730010, 0.730010, 0.730010, 0  
0.000000, 0.234554, -0.000000, -0.000000, 0.518067, -0.748182, 0.579589, -0.000000, 0.727446, 0.727446, 0.727446, 0.727446, 0  
0.000000, 0.234425, -0.000000, -0.000000, 0.529354, -0.737161, 0.548529, -0.000000, 0.724745, 0.724745, 0.724745, 0.724745, 0  
0.000000, 0.234292, -0.000000, -0.000000, 0.539782, -0.725217, 0.517312, -0.000000, 0.721928, 0.721928, 0.721928, 0.721928, 0  
0.000000, 0.234149, -0.000000, -0.000000, 0.547931, -0.710403, 0.486024, -0.000000, 0.718928, 0.718928, 0.718928, 0.718928, 0  
0.000000, 0.233998, -0.000000, -0.000000, 0.555339, -0.694650, 0.454305, -0.000000, 0.715751, 0.715751, 0.715751, 0.715751, 0  
0.000000, 0.233839, -0.000000, -0.000000, 0.561560, -0.677623, 0.422642, -0.000000, 0.712403, 0.712403, 0.712403, 0.712403, 0  
0.000000, 0.233668, -0.000000, -0.000000, 0.565192, -0.657683, 0.391344, -0.000000, 0.708806, 0.708806, 0.708806, 0.708806, 0  
0.000000, 0.233486, -0.000000, -0.000000, 0.568600, -0.637330, 0.359431, -0.000000, 0.704974, 0.704974, 0.704974, 0.704974, 0  
0.000000, 0.233290, -0.000000, -0.000000, 0.570642, -0.615336, 0.327388, -0.000000, 0.700849, 0.700849, 0.700849, 0.700849, 0  
0.000000, 0.233079, -0.000000, -0.000000, 0.571349, -0.591743, 0.295198, -0.000000, 0.696393, 0.696393, 0.696393, 0.696393, 0  
0.000000, 0.232853, -0.000000, -0.000000, 0.570894, -0.567094, 0.263236, -0.000000, 0.691636, 0.691636, 0.691636, 0.691636, 0  
0.000000, 0.232607, -0.000000, -0.000000, 0.569127, -0.540890, 0.231152, -0.000000, 0.686463, 0.686463, 0.686463, 0.686463, 0  
0.000000, 0.232338, -0.000000, -0.000000, 0.566017, -0.513079, 0.198922, -0.000000, 0.680805, 0.680805, 0.680805, 0.680805, 0  
0.000000, 0.232042, -0.000000, -0.000000, 0.561527, -0.483601, 0.166528, -0.000000, 0.674579, 0.674579, 0.674579, 0.674579, 0  
0.000000, 0.231714, -0.000000, -0.000000, 0.555641, -0.452386, 0.133889, -0.000000, 0.667671, 0.667671, 0.667671, 0.667671, 0  
0.000000, 0.231347, -0.000000, -0.000000, 0.548275, -0.419339, 0.101019, -0.000000, 0.659943, 0.659943, 0.659943, 0.659943, 0  
0.000000, 0.230930, -0.000000, -0.000000, 0.539381, -0.384178, 0.067659, -0.000000, 0.651162, 0.651162, 0.651162, 0.651162, 0  
0.000000, 0.230442, -0.000000, -0.000000, 0.528383, -0.346007, 0.033489, -0.000000, 0.640888, 0.640888, 0.640888, 0.640888, 0  
0.000000, 0.229868, -0.000000, -0.000000, 0.513809, -0.304149, 0.000506, -0.000000, 0.628790, 0.628790, 0.628790, 0.628790, 0  
0.000000, 0.229178, -0.000000, -0.000000, 0.498810, -0.260608, -0.034888, -0.000000, 0.614278, 0.614278, 0.614278, 0.614278, 0  
0.000000, 0.228321, -0.000000, -0.000000, 0.481403, -0.213794, -0.071047, -0.000000, 0.596222, 0.596222, 0.596222, 0.596222, 0  
0.000000, 0.227218, -0.000000, -0.000000, 0.461448, -0.164055, -0.107511, -0.000000, 0.573020, 0.573020, 0.573020, 0.573020, 0  
0.000000, 0.225751, -0.000000, -0.000000, 0.439262, -0.112874, -0.143112, -0.000000, 0.542124, 0.542124, 0.542124, 0.542124, 0  
0.000000, 0.223731, -0.000000, -0.000000, 0.416123, -0.064138, -0.175217, -0.000000, 0.499601, 0.499601, 0.499601, 0.499601, 0  
0.000000, 0.221165, -0.000000, -0.000000, 0.397304, -0.029211, -0.197758, -0.000000, 0.445571, 0.445571, 0.445571, 0.445571, 0  
0.000000, 0.218323, -0.000000, -0.000000, 0.385783, -0.012428, -0.209380, -0.000000, 0.385754, 0.385754, 0.385754, 0.385754, 0  
